id,premise,hypothesis,lang_abv,language,label
ab17eb910d,"As a simple example, suppose the cost of work is 10a and the cost of basic mail is 16a.",You can imagine that division of labor expenses are less than basic mail.,en,English,0
7870718d67,"As it is now, Web companies not only have the ability to provide diabolically precise demographic targeting to political campaigns, they can also make such offers exclusively.","Web companies freely give this demographic information to the public, so it is available to all campaigns.",en,English,2
3c9adc4b33,"As you cross them, you can see a crumbling old chimney above the trees, a sure sign that the village was once part of a plantation.",The chimneys indicate the village is part of the farm.,en,English,0
4d82a19bab,"This project, called Partners for Justice, is a collaborative project between the five LSC programs, LATIS, the Appleseed Center for Justice, the South Carolina Bar Pro Bono program, and 46 humanitarian services agencies.",Partners for Justice is not a collaborative project.,en,English,2
ff250b974c,"The terminal was evacuated and the police found miscellaneous parts of weapons, pistol ammunition and military paraphernalia in the bags the man had checked in.",Police found several items in the man's checked bags after the terminal was evacuated.,en,English,0
613abc86cb,Tuppence frowned.,Tuppence beamed with delight.,en,English,2
133d9fecac,'Not part of your biography.,What I was shown is definitely part of my biography.,en,English,2
5c0d7dba21,"Lawyers in their first three years of practice or who are inactive pay $90, and retired lawyers pay nothing.",No lawyers are told to pay.,en,English,2
3b57359479,But it just might be because he's afraid he'll lose his No.,He's definitely not afraid of losing his No.,en,English,2
35b750c76c,Sometimes more than one denomination shares one church.,At times a church is used by multiple faiths.,en,English,0
c954817f6e,"I went further, took my luggage and came to the address where I was supposed to come.",I took the bag to his room.,en,English,1
d7e5f21c60,"'It is worth noting that this anomaly still exists, even in many modern sources.","This unusual failure can be repaired, but the cost will be high.",en,English,1
f0e7ed7c9a,"Other pundits beam their opinions at us as through a time warp, from the hazy days of past administrations.",The experts give opinions from current administrations.,en,English,2
9ec2d22318,The logic of analysis in case studies is the same,The logic for the case studies is different from other types.,en,English,2
8991e6ec9f,"After Mihdhar left, other students moved into the house.",The students went into the house after Mihdhar left.,en,English,0
6bf37c76f1,The original animal metaphors are practically destroyed with words that do not refer to animals.,Animal metaphors have practically disappeared.,en,English,0
57c6b7b310,Where would he be today without American commercial know-how?,American know-how is the reason he got to where he is.,en,English,0
39ae0455f4,I am writing to thank you for your past gifts to the IUPUI libraries and to ask you to renew this support.,I ask you to donate $ 100 to IUPUI libraries.,en,English,1
1da62ec356,The answer to the feminization of culture,There is only one answer to the feminization of culture.,en,English,1
9a405bcbbf,"United States, since France has a wider range of postal densities and lower volumes.",France does not have a postal service.,en,English,2
eec031e488,"To check this, the central bank has tripled interest rates and used hard currency reserves (now reduced to $10 billion in ready cash) to buy back rubles.",The central bank's interest rates have tripled in margin.,en,English,0
5f8567b280,"Back to the subject of celebrity interviews, British magazines have published a huge number with actress Kate Winslet, the star of Titanic , to promote a new British film she has made.",British magazines interviewed Kate Winslet a lot.,en,English,0
eff64d375d,"Elves or leprechauns, which Anthony John Campos described as little people, pichilingis are leprechauns who misbehave.",Anthony John Campos noted that cows joke on leprechauns and elves.,en,English,2
5c7b48923c,"I killed him, it's true.",One person has been killed.,en,English,0
e1392c103f,"The use of technology can reduce the time it takes for providers and staff to personally deliver screening and care services, and for targeted patients who can benefit from quick response messages.",Technology can reduce the time it takes for providers and staff to select people.,en,English,0
109ae301df,"All the steps of data reduction and coding are described, along with the basis for transformations in these steps.",There were 12 steps in the data reduction.,en,English,1
0b4d778a48,"Unless the political culture changes drastically, there will always be one or more independent prosecutors investigating the administration of the day and/or past administrations, anyway.",No one questions the political system enough to make decent or noticeable changes.,en,English,1
b6f4768ea7,"In addition to this regrettable record of civil liberties, the FBI was abused in the White House's own original travel investigation, which later became known as the document gate.",The White House abused the FBI.,en,English,0
ae10de3c60,"Also, under credit reform, the credit subsidy cost is recorded as an outlay when a direct or guaranteed loan is disbursed.",The credit subsidy cost is never recorded as an outlay under any circumstances.,en,English,2
632531b075,God is mentioned only as being the god of nature. By virtue of the power that everyone has the right to a divided or equal place in the nation's community,All people are never equal.,en,English,2
6091f67ca9,"The result is that his salary is raised. And the living allowance has increased significantly from about $ 465 to $ 3,925 per month. The money will be at this level until December 2000.",He received a significant increase in his salary and allowances.,en,English,0
42b869318b,and and so you know like every other day or or so they have like movies for a dollar Sometimes they're even free i think uh they showed uh Chima Para Diso free,Tickets to see Chima Para Diso cost money.,en,English,2
26a1f22c9a,Saddam could emerge strengthened (and America tarnished) in the eyes of the Arab world.,Saddam could turn out stronger.,en,English,0
