id,premise,hypothesis,lang_abv,language,label
3c8300d9e2,หากใบหน้าด้านล่างยาวขึ้นเรื่อย ๆ ในช่วงหลายชั่วอายุคนใบหน้าก็จะสั้นลง (และกว้างขึ้น) ด้านบน,รูปร่างของใบหน้าไม่ได้เปลี่ยนไปในช่วงหลายชั่วอายุคน,th,Thai,2
ba8e646750,Các thị trấn nhỏ như Louisian nằm rải rác khắp các mỏ dầu; đường tàu chính rẽ nhánh giữa chúng.,Có rất nhiều thị trấn nhỏ trong các mỏ dầu.,vi,Vietnamese,0
3448602539,这个示例的要素在数百万个单独的任务中重复进行，囊括了生活水平高的先进工业经济与生活水平低的欠发达国家之间的差异。,这个例子是关于生活水平和经济的。,zh-cn,Chinese,0
27717b009f,میرے مضمون میں یہ نہیں کہا یا اس کا مطلب نہیں ہے کہ حقیقی آمدنی میں اضافے سے صرف نظریات کی عکاسی ہوتی ہے اور اس سے منافع میں اضافہ صفر ہونا چاہئے یا یہ کہ قیمتوں کی تمام تراکیب ایسی فرموں کے لئے کھڑکی سے باہر ہیں جو منافع نہیں ادا کرتی ہیں۔,میرا مضمون یہ نہیں کہتا یا اس کا مطلب نہیں ہے کہ حقیقی آمدنی میں اضافے صرف عہدوں کی عکاسی کرتا ہے اور اس سے منافع میں اضافہ صفر ہونا ضروری ہے یا یہ کہ قیمتوں کو تراکیب دینے والی فرموں کے ل valu قیمتوں کی تراکیب غیر استعمال ہیں۔,ur,Urdu,0
1c028dc37e,В далечния край на улица Дейвид Храмовата планина е едно от най-свещените места в света за три основни религии.,"Християнството и ислямът са двете религии, които почитат Храма най-много.",bg,Bulgarian,1
c4d4ad60c0,"Probieren Sie eine Auswahl im Whiskey Heritage Centre (es stehen über 100 zum Probieren zur Verfügung), wo Sie ein oder zwei Flaschen Ihres persönlichen Favoriten im Geschäft oder in Geschäften in der ganzen Stadt kaufen können.",Das Whiskey Heritage Center wurde während des Verbots geschlossen.,de,German,1
a093ddd5db,Аудиторам настоятельно рекомендуется соблюдать рекомендации GAGAS.,"Могут быть и другие руководящие органы, которые дают рекомендации аудиторам.",ru,Russian,1
5ea34047fd,"De plus, Dublin Tourism a conçu et indiqué trois visites à pied autoguidées de la ville, que vous pouvez suivre à l'aide des brochures fournies.",Les visites autoguidées de Dublin ne sont pas faciles à suivre.,fr,French,1
f5cbdf02fb,"Но даже менеджеры, которые стараются быть внимательными к этим силам, часто собирают информацию анекдотично или неформально.",Менеджеры предлагают сотрудникам льготы в обмен на информацию.,ru,Russian,1
48e89f442d,Ve şimdi burada onu komaya koyuyorlar. ',Hiç burada olmadıkları için kimse komada değil.,tr,Turkish,2
69d159ac8d,Er hat Meg Ryan gewählt.,Jon Doe wurde ausgewählt.,de,German,2
1c8fd2b186,"İkincisi, HIV bulaşma oranını azaltmak, her halükarda değere sahip tek sosyal hedef değildir, eğer öyle olsaydı, seksi tamamen yasaklardık.","HIV bulaşmasını azaltmak, uyuşturucu kullanımını azaltmak kadar önemlidir.",tr,Turkish,1
58b59c3200,نعم ، هذا صحيح جدًا ، فأنت تعرف كم عددهم يقولون إن لدينا الكثير من المحامين في هذا البلد وأعتقد أنني أعيش بالقرب من واشنطن في بالتيمور ، إنه شيء مثل واحد من كل أربعة أشخاص في واشنطن,بالكاد يوجد محامون في هذا البلد.,ar,Arabic,2
408db55a89,"Kurallar, önerilen kural koymanın genel bildirimleri olarak değil, geçici kurallar olarak yayınlandığından, 1995 Finansmansız Yetki Reformu Yasasına tabi değildirler.","Kurallar, önerilen kural koymanın genel bildirimleri değil, geçici kurallar olarak yayınlandı.",tr,Turkish,0
6929a1ba20,Ich weiß es nicht.,Ich bin mir sicher.,de,German,2
9e79825200,"Пазителят на гробницата ще отключи портата към тунела и ще ви даде свещ, за да разгледате малката кръгла катакомба, но за това малко, което можете да видите, едва ли си струва усилията.",Гробницата градина може да ви направи задълбочена обиколка на катакомбите.,bg,Bulgarian,1
99c0251b65,在短期内，美国消费者将从廉价进口商品中受益（美国跨国公司也将使用东亚工厂制造的零件）。,随着时间的流逝，美国消费者会将钱投入东亚的腰包。,zh-cn,Chinese,1
5439280a76,"आपको पता है कि हमने उनसे बहुत समय लिया है, हम आपके लिए उन स्थानों के बारे में जानते हैं जो आप आमतौर पर बच्चों को ले जाते हैं और हमने बहुत मज़े किए लेकिन ऐसा लगता है कि जैसे समय इतनी तेज़ी से आगे बढ़ रहा है कि",जब हम बच्चों के साथ मस्ती कर रहे थे तो समय बहुत तेजी से आगे बढ़ रहा था।,hi,Hindi,0
4ea01f3499,kulia kulia waliacha mwanamke na mtoto au paka kondoo ndio,"Wanamwacha mwanamke na mtoto wabaki, au labda ni paka au kondoo.",sw,Swahili,0
ea6ca26266,ในการศึกษาหกปีนักวิทยาศาสตร์เลี้ยงสุนัขและสัตว์อื่น ๆ ไก่ฉายรังสีและไม่พบหลักฐานว่ามีมะเร็งเพิ่มขึ้นหรือมีพิษอื่น ๆ,นักวิทยาศาสตร์ให้ไก่ฉายรังสีแก่สัตว์และพวกมันก็สบายดี,th,Thai,0
69af8e246e,ồ tôi cá là họ đã làm,Tôi chắc chắn rằng họ đã không.,vi,Vietnamese,2
6e5754439b,मैं अभी व्यस्त हूँ।,मैं अभी फ्री नहीं हूं।,hi,Hindi,0
9bcc8a7bb7,百分之六十的美国人对医疗保健系统感到​​沮丧和愤怒，百分之七十的人赞成联邦干预。,大多数美国人希望看到医疗保健系统的重大变化。,zh-cn,Chinese,0
5b59a7eff8,"""Cô sẽ không kết hôn với anh ấy, cô có nghe không?"" anh ta nói một cách độc đoán.","""Ngươi sẽ không lấy hắn làm chồng mà chạy trốn.""",vi,Vietnamese,1
1b0784cd0e,"Madrid es la base perfecta para explorar el corazón y el alma de España, con una gran cantidad de fascinantes excursiones de un día y un trío de ciudades galardonadas por la UNESCO a solo una hora de la ciudad.",No hay ciudades galardonadas por la UNESCO a una hora en coche de Madrid.,es,Spanish,2
00b6cc3de1,"una especie de temporada de construcción, sí",Una especie de período de construcción.,es,Spanish,0
644c6a69d1,ایڈنبرگ انٹرنیشنل فیسٹیول (جو 1947 سے ہر سال لگایا جاتا ہے) کو دنیا کے سب سے اہم آرٹ فیسٹول کے طور پر تسلیم کیا جاتا ہے۔,ایڈنبرا انٹرنیشنل فیسٹیول 1947 سے ہر سال منایا جاتا ہے۔,ur,Urdu,0
ea3d05196b,ستجد صالات العرض في جميع المدن الرئيسية وفي بعض القرى الصغيرة.,حظرت المدن الكبرى وجود صالات العرض.,ar,Arabic,2
cedbbb440f,Il a fait valoir que ces gouverneurs partageaient le programme républicain du Congrès inscrit dans le contrat de 1994 avec l'Amérique.,Les gouverneurs étaient des hommes en colère,fr,French,1
9c61468813,"Au large de la rue El Hurriya, vous trouverez la façade néoclassique du musée gréco-romain avec une belle collection d'artefacts romains, grecs et ptolémaïques trouvés autour de la ville et sous les eaux du port, ainsi que de nombreuses pièces égyptiennes anciennes .",Le musée est stérile et n'a pas d'artefacts ou d'expositions. C'est un musée de la merde.,fr,French,2
70b45c4d9a,"Katedralin dışında, elinde İncil ile John Knox'un bir heykelini bulacaksınız.","John Knox, kendisi için hiçbir anı yapılmadan belirsizliğe gömüldü.",tr,Turkish,2
d96f00af6c,تم ترميم العديد من المباني القوطية وعصر النهضة بشكل جميل.,تم إهمال المباني القوطية وعصر النهضة بشكل رهيب.,ar,Arabic,2
22de2be5f1,آلیونسوس کسی دوسرے ایجیئن جزیرے سے زیادہ طویل عرصے تک آباد ہے ، جس کا اندازہ ماہرین آثار قدیمہ کے ماہرین نے اب تک 100،000 بی سی سے کیا ہے۔ ، اور کلاسیکی یونانی وقت میں بہت سے رہنماؤں کی طرف سے قدر کی جاتی تھی۔,ماہرین آثار قدیمہ نے اس جگہ کا معائنہ کرنے والے ان کے کھودنے کی وجہ سے اسے تباہ کردیا تھا۔,ur,Urdu,1
38a37784f8,"Член палаты представителей Чарльз Рангел, DN.Y .: Я бы сказал, что если бы у вас были члены KKK, которые не были напрямую связаны с убийством - они не совершали убийства - то 90 лет [в тюрьме] были бы чрезмерный.","Член палаты представителей Чарльз Рэнджел хочет, чтобы все члены KKK отсидели в тюрьме 90 лет.",ru,Russian,2
f9d773cc2d,ส่วนที่เหลือของภาคเหนือแม้จะดูน่าหลงใหล แต่ก็ยากที่จะสำรวจ,ส่วนที่เหลือของภาคเหนือนำเสนอความท้าทายที่สูงชัน,th,Thai,0
d2c4267352,"Дошло до ушите на мащехата му, тя го обложи с него в следобедните часове преди смъртта си и последва кавга, част от която беше чута.",Любовна връзка възникна само няколко минути преди смъртта ѝ.,bg,Bulgarian,2
